timestamp1,txn_count
2023-10-13 00:00:00.000000 UTC,279518
2023-10-14 00:00:00.000000 UTC,265220
2023-10-15 00:00:00.000000 UTC,251923
2023-10-16 00:00:00.000000 UTC,299782
2023-10-17 00:00:00.000000 UTC,294257
2023-10-18 00:00:00.000000 UTC,271345
2023-10-19 00:00:00.000000 UTC,282007
2023-10-20 00:00:00.000000 UTC,295888
2023-10-21 00:00:00.000000 UTC,270621
2023-10-22 00:00:00.000000 UTC,252457
2023-10-23 00:00:00.000000 UTC,301780
2023-10-24 00:00:00.000000 UTC,373854
2023-10-25 00:00:00.000000 UTC,476549
2023-10-26 00:00:00.000000 UTC,431256
2023-10-27 00:00:00.000000 UTC,452816
2023-10-28 00:00:00.000000 UTC,564383
2023-10-29 00:00:00.000000 UTC,410290
2023-10-30 00:00:00.000000 UTC,463202
2023-10-31 00:00:00.000000 UTC,433751
2023-11-01 00:00:00.000000 UTC,463644
2023-11-02 00:00:00.000000 UTC,403541
2023-11-03 00:00:00.000000 UTC,452354
2023-11-04 00:00:00.000000 UTC,698917
2023-11-05 00:00:00.000000 UTC,673375
2023-11-06 00:00:00.000000 UTC,439319
2023-11-07 00:00:00.000000 UTC,450371
2023-11-08 00:00:00.000000 UTC,583201
2023-11-09 00:00:00.000000 UTC,573466
2023-11-10 00:00:00.000000 UTC,523831
2023-11-11 00:00:00.000000 UTC,627529
2023-11-12 00:00:00.000000 UTC,703327
2023-11-13 00:00:00.000000 UTC,428507
2023-11-14 00:00:00.000000 UTC,523422
2023-11-15 00:00:00.000000 UTC,561942
2023-11-16 00:00:00.000000 UTC,628426
2023-11-17 00:00:00.000000 UTC,536644
2023-11-18 00:00:00.000000 UTC,629266
2023-11-19 00:00:00.000000 UTC,710579
2023-11-20 00:00:00.000000 UTC,640670
2023-11-21 00:00:00.000000 UTC,522593
2023-11-22 00:00:00.000000 UTC,535829
2023-11-23 00:00:00.000000 UTC,471288
